BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

31880	4629	31880	31,3	31880	0	31880	1	31880	5329,9
31890	4630	31890	39,1	31890	0	31890	1	31890	5329,9
31900	4631	31900	42,7	31900	0	31900	1	31900	5329,9
31910	4632	31910	45,6	31910	0	31910	1	31910	5329,9
31920	4633	31920	42,8	31920	0	31920	1	31920	5329,9
31930	4634	31930	60,7	31930	0	31930	1	31930	5329,9
31940	4635	31940	47,3	31940	0	31940	1	31940	5329,9
31950	4636	31950	46,7	31950	0	31950	1	31950	5329,9
31960	4637	31960	47,1	31960	0	31960	1	31960	5329,9
31970	4638	31970	39,7	31970	0	31970	1	31970	5329,9
31980	4639	31980	41,8	31980	0	31980	1	31980	5329,9
31990	4640	31990	46,5	31990	0	31990	1	31990	5329,9
32000	4641	32000	32,9	32000	0	32000	1	32000	5329,9
32010	4642	32010	39,7	32010	0	32010	1	32010	5329,9
32020	4643	32020	25,8	32020	0	32020	1	32020	5329,9
32030	4644	32030	30,4	32030	0	32030	1	32030	5329,9
32040	4645	32040	33,2	32040	0	32040	1	32040	5329,9
32050	4646	32050	29,2	32050	0	32050	1	32050	5329,9
32060	4647	32060	49,7	32060	0	32060	1	32060	5329,9
32070	4648	32070	39,2	32070	0	32070	1	32070	5329,9
32080	4649	32080	44,4	32080	0	32080	1	32080	5329,9
32090	4650	32090	42,8	32090	0	32090	1	32090	5329,9
32100	4651	32100	43,3	32100	0	32100	1	32100	5329,9
32110	4652	32110	44,7	32110	0	32110	1	32110	5329,9
32120	4653	32120	42,7	32120	0	32120	1	32120	5329,9
32130	4654	32130	41,8	32130	0	32130	1	32130	5329,9
32140	4655	32140	45,2	32140	0	32140	1	32140	5329,9
32150	4656	32150	53,7	32150	0	32150	1	32150	5329,9
32160	4657	32160	45,3	32160	0	32160	1	32160	5329,9
32170	4658	32170	40,9	32170	0	32170	1	32170	5329,9
32180	4659	32180	49,1	32180	0	32180	1	32180	5329,9
32190	4660	32190	48,3	32190	0	32190	1	32190	5329,9
32200	4661	32200	42,1	32200	0	32200	1	32200	5329,9
32210	4662	32210	44,2	32210	0	32210	1	32210	5329,9
32220	4663	32220	52,4	32220	0	32220	1	32220	5329,9
32230	4664	32230	45,1	32230	0	32230	1	32230	5329,9
32240	4665	32240	42,2	32240	0	32240	1	32240	5329,9
32250	4666	32250	38,6	32250	0	32250	1	32250	5329,9
32260	4667	32260	45,4	32260	0	32260	1	32260	5329,9
32270	4668	32270	42,7	32270	0	32270	1	32270	5329,9
32280	4669	32280	45,5	32280	0	32280	1	32280	5329,9
32290	4670	32290	41,1	32290	0	32290	1	32290	5329,9
32300	4671	32300	40,4	32300	0	32300	1	32300	5329,9
32310	4672	32310	40,5	32310	0	32310	1	32310	5329,9
32320	4673	32320	44,2	32320	0	32320	1	32320	5329,9
32330	4674	32330	47	32330	0	32330	1	32330	5329,9
32340	4675	32340	45,6	32340	0	32340	1	32340	5329,9
32350	4676	32350	54	32350	0	32350	1	32350	5329,9
32360	4677	32360	43,1	32360	0	32360	1	32360	5329,9
32370	4678	32370	45,5	32370	0	32370	1	32370	5329,9
32380	4679	32380	46,5	32380	0	32380	1	32380	5329,9
32390	4680	32390	49,4	32390	0	32390	1	32390	5329,9
32400	4681	32400	43,8	32400	0	32400	1	32400	5329,9
32410	4682	32410	37,7	32410	0	32410	1	32410	5329,9
32420	4683	32420	51,4	32420	0	32420	1	32420	5329,9
32430	4684	32430	55,8	32430	0	32430	1	32430	5329,9
32440	4685	32440	42,2	32440	0	32440	1	32440	5329,9
32450	4686	32450	41,1	32450	0	32450	1	32450	5329,9
32460	4687	32460	46,7	32460	0	32460	1	32460	5329,9
32470	4688	32470	65,7	32470	0	32470	1	32470	5329,9
32480	4689	32480	40,6	32480	0	32480	1	32480	5329,9
32490	4690	32490	55,7	32490	0	32490	1	32490	5329,9
32500	4691	32500	39,7	32500	0	32500	1	32500	5329,9
32510	4692	32510	55,1	32510	0	32510	1	32510	5329,9
32520	4693	32520	37,1	32520	0	32520	1	32520	5329,9
32530	4694	32530	40,9	32530	0	32530	1	32530	5329,9
32540	4695	32540	46,7	32540	0	32540	1	32540	5329,9
32550	4696	32550	44	32550	0	32550	1	32550	5329,9
32560	4697	32560	42,8	32560	0	32560	1	32560	5329,9
32570	4698	32570	40,4	32570	0	32570	1	32570	5329,9
32580	4699	32580	39	32580	0	32580	1	32580	5329,9
32590	4700	32590	44,6	32590	0	32590	3	32590	5329,9
32600	4701	32600	78,7	32600	0	32600	1	32600	5329,9
32610	4702	32610	43,4	32610	0	32610	1	32610	5329,9
32620	4703	32620	46,2	32620	0	32620	1	32620	5329,9
32630	4704	32630	40,3	32630	0	32630	1	32630	5329,9
32640	4705	32640	40,3	32640	0	32640	1	32640	5329,9
32650	4706	32650	46,2	32650	0	32650	1	32650	5329,9
32660	4707	32660	40,4	32660	0	32660	1	32660	5329,9
32670	4708	32670	43,2	32670	0	32670	1	32670	5329,9
32680	4709	32680	50,1	32680	0	32680	1	32680	5329,9
32690	4710	32690	43,4	32690	0	32690	1	32690	5329,9
32700	4711	32700	52,3	32700	0	32700	1	32700	5329,9
32710	4712	32710	43,3	32710	0	32710	3	32710	5329,9
32720	4713	32720	65,5	32720	0	32720	1	32720	5329,9
32730	4714	32730	42	32730	0	32730	1	32730	5329,9
32740	4715	32740	41,5	32740	0	32740	1	32740	5329,9
32750	4716	32750	36,1	32750	0	32750	1	32750	5329,9
32760	4717	32760	52,6	32760	0	32760	1	32760	5329,9
32770	4718	32770	50,3	32770	0	32770	1	32770	5329,9
32780	4719	32780	48,6	32780	0	32780	1	32780	5329,9
32790	4720	32790	50,4	32790	0	32790	1	32790	5329,9
32800	4721	32800	48,2	32800	0	32800	1	32800	5329,9
32810	4722	32810	51	32810	0	32810	1	32810	5329,9
32820	4723	32820	52,3	32820	0	32820	1	32820	5329,9
32830	4724	32830	51	32830	0	32830	1	32830	5329,9
32840	4725	32840	53,4	32840	0	32840	1	32840	5329,9
32850	4726	32850	45,4	32850	0	32850	1	32850	5329,9
32860	4727	32860	42,8	32860	0	32860	1	32860	5329,9
32870	4728	32870	47,9	32870	0	32870	1	32870	5329,9
32880	4729	32880	46,2	32880	0	32880	1	32880	5329,9
32890	4730	32890	44,3	32890	0	32890	1	32890	5329,9
32900	4731	32900	45,7	32900	0	32900	1	32900	5329,9
32910	4732	32910	33,2	32910	0	32910	1	32910	5329,9
32920	4733	32920	61,8	32920	0	32920	1	32920	5329,9
32930	4734	32930	49,2	32930	0	32930	1	32930	5329,9
32940	4735	32940	52,3	32940	0	32940	1	32940	5329,9
32950	4736	32950	41,2	32950	0	32950	1	32950	5329,9
32960	4737	32960	42,9	32960	0	32960	1	32960	5329,9
32970	4738	32970	43,2	32970	0	32970	1	32970	5329,9
32980	4739	32980	42,5	32980	0	32980	1	32980	5329,9
32990	4740	32990	41,6	32990	0	32990	1	32990	5329,9
33000	4741	33000	40,1	33000	0	33000	1	33000	5329,9
33010	4742	33010	42,7	33010	0	33010	1	33010	5329,9
33020	4743	33020	45,4	33020	0	33020	1	33020	5329,9
33030	4744	33030	46,7	33030	0	33030	1	33030	5329,9
33040	4745	33040	46,6	33040	0	33040	1	33040	5329,9
33050	4746	33050	39,7	33050	0	33050	1	33050	5329,9
33060	4747	33060	39,7	33060	0	33060	1	33060	5329,9
33070	4748	33070	40,8	33070	0	33070	1	33070	5329,9
33080	4749	33080	50,2	33080	0	33080	1	33080	5329,9
33090	4750	33090	46,6	33090	0	33090	1	33090	5329,9
33100	4751	33100	43,9	33100	0	33100	1	33100	5329,9
33110	4752	33110	44,1	33110	0	33110	1	33110	5329,9
33120	4753	33120	46,7	33120	0	33120	1	33120	5329,9
33130	4754	33130	48,2	33130	0	33130	1	33130	5329,9
33140	4755	33140	52,4	33140	0	33140	1	33140	5329,9
33150	4756	33150	55,8	33150	0	33150	1	33150	5329,9
33160	4757	33160	56,9	33160	0	33160	1	33160	5329,9
33170	4758	33170	53,2	33170	0	33170	1	33170	5329,9
33180	4759	33180	59,2	33180	0	33180	1	33180	5329,9
33190	4760	33190	44,8	33190	0	33190	1	33190	5329,9
33200	4761	33200	55,2	33200	0	33200	1	33200	5329,9
33210	4762	33210	63	33210	0	33210	1	33210	5329,9
33220	4763	33220	39,6	33220	0	33220	1	33220	5329,9
33230	4764	33230	39,1	33230	0	33230	1	33230	5329,9
33240	4765	33240	43	33240	0	33240	1	33240	5329,9
33250	4766	33250	38,1	33250	0	33250	1	33250	5329,9
33260	4767	33260	44,8	33260	0	33260	1	33260	5329,9
33270	4768	33270	33,8	33270	0	33270	1	33270	5329,9
33280	4769	33280	26,1	33280	0	33280	1	33280	5329,9
33290	4770	33290	38,7	33290	0	33290	1	33290	5329,9
33300	4771	33300	38,4	33300	0	33300	1	33300	5329,9
33310	4772	33310	39,5	33310	0	33310	1	33310	5329,9
33320	4773	33320	40,7	33320	0	33320	1	33320	5329,9
33330	4774	33330	39,4	33330	0	33330	1	33330	5329,9
33340	4775	33340	31,5	33340	0	33340	1	33340	5329,9
33350	4776	33350	31,4	33350	0	33350	1	33350	5329,9
33360	4777	33360	40,2	33360	0	33360	1	33360	5329,9
33370	4778	33370	31,4	33370	0	33370	1	33370	5329,9
33380	4779	33380	21,6	33380	0	33380	1	33380	5329,9
33390	4780	33390	38,1	33390	0	33390	1	33390	5329,9
33400	4781	33400	25,5	33400	0	33400	1	33400	5329,9
33410	4782	33410	30,9	33410	0	33410	1	33410	5329,9
33420	4783	33420	44,5	33420	0	33420	1	33420	5329,9
33430	4784	33430	41	33430	0	33430	1	33430	5329,9
33440	4785	33440	51,1	33440	0	33440	1	33440	5329,9
33450	4786	33450	41,2	33450	0	33450	1	33450	5329,9
33460	4787	33460	46,7	33460	0	33460	1	33460	5329,9
33470	4788	33470	45	33470	0	33470	1	33470	5329,9
33480	4789	33480	39	33480	0	33480	1	33480	5329,9
33490	4790	33490	35,8	33490	0	33490	1	33490	5329,9
33500	4791	33500	43,7	33500	0	33500	1	33500	5329,9
33510	4792	33510	42,7	33510	0	33510	1	33510	5329,9
33520	4793	33520	47,4	33520	0	33520	1	33520	5329,9
33530	4794	33530	37,8	33530	0	33530	1	33530	5329,9
33540	4795	33540	38,2	33540	0	33540	1	33540	5329,9
33550	4796	33550	39,1	33550	0	33550	1	33550	5329,9
33560	4797	33560	38,5	33560	0	33560	1	33560	5329,9
33570	4798	33570	37,8	33570	0	33570	1	33570	5329,9
33580	4799	33580	19,6	33580	0	33580	1	33580	5329,9
33590	4800	33590	39,3	33590	0	33590	3	33590	5329,9
33600	4801	33600	64,7	33600	0	33600	1	33600	5329,9
33610	4802	33610	45	33610	0	33610	1	33610	5329,9
33620	4803	33620	45,2	33620	0	33620	1	33620	5329,9
33630	4804	33630	27,9	33630	0	33630	1	33630	5329,9
33640	4805	33640	47,3	33640	0	33640	1	33640	5329,9
33650	4806	33650	42	33650	0	33650	1	33650	5329,9
33660	4807	33660	25,9	33660	0	33660	1	33660	5329,9
33670	4808	33670	25,6	33670	0	33670	1	33670	5329,9
33680	4809	33680	27,4	33680	0	33680	1	33680	5329,9
33690	4810	33690	42,1	33690	0	33690	1	33690	5329,9
33700	4811	33700	22,6	33700	0	33700	1	33700	5329,9
33710	4812	33710	73,5	33710	0	33710	1	33710	5329,9
33720	4813	33720	34,3	33720	0	33720	1	33720	5329,9
33730	4814	33730	28,6	33730	0	33730	1	33730	5329,9
33740	4815	33740	21,9	33740	0	33740	1	33740	5329,9
33750	4816	33750	24,5	33750	0	33750	1	33750	5329,9
33760	4817	33760	20,1	33760	0	33760	1	33760	5329,9
33770	4818	33770	36,9	33770	0	33770	1	33770	5329,9
33780	4819	33780	22,4	33780	0	33780	1	33780	5329,9
33790	4820	33790	47,7	33790	0	33790	1	33790	5329,9
33800	4821	33800	27,3	33800	0	33800	1	33800	5329,9
33810	4822	33810	33,7	33810	0	33810	1	33810	5329,9
33820	4823	33820	44,2	33820	0	33820	1	33820	5329,9
33830	4824	33830	23,1	33830	0	33830	1	33830	5329,9
33840	4825	33840	22,1	33840	0	33840	1	33840	5329,9
33850	4826	33850	37,6	33850	0	33850	1	33850	5329,9
33860	4827	33860	22	33860	0	33860	1	33860	5329,9
33870	4828	33870	37,4	33870	0	33870	1	33870	5329,9
33880	4829	33880	35,4	33880	0	33880	1	33880	5329,9
33890	4830	33890	38,3	33890	0	33890	1	33890	5329,9
33900	4831	33900	44,2	33900	0	33900	1	33900	5329,9
33910	4832	33910	21,2	33910	0	33910	1	33910	5329,9
33920	4833	33920	36,9	33920	0	33920	1	33920	5329,9
33930	4834	33930	42,9	33930	0	33930	1	33930	5329,9
33940	4835	33940	30,9	33940	0	33940	1	33940	5329,9
33950	4836	33950	34,3	33950	0	33950	1	33950	5329,9
33960	4837	33960	28,2	33960	0	33960	1	33960	5329,9
33970	4838	33970	40,3	33970	0	33970	1	33970	5329,9
33980	4839	33980	42,2	33980	0	33980	1	33980	5329,9
33990	4840	33990	43,4	33990	0	33990	1	33990	5329,9
34000	4841	34000	26,3	34000	0	34000	1	34000	5329,9
34010	4842	34010	29,4	34010	0	34010	1	34010	5329,9
34020	4843	34020	50,4	34020	0	34020	1	34020	5329,9
34030	4844	34030	28,3	34030	0	34030	1	34030	5329,9
34040	4845	34040	44,3	34040	0	34040	1	34040	5329,9
34050	4846	34050	49	34050	0	34050	1	34050	5329,9
34060	4847	34060	41,2	34060	0	34060	1	34060	5329,9
34070	4848	34070	41,3	34070	0	34070	1	34070	5329,9
34080	4849	34080	20	34080	0	34080	1	34080	5329,9
34090	4850	34090	43,8	34090	0	34090	1	34090	5329,9
34100	4851	34100	46,1	34100	0	34100	1	34100	5329,9
34110	4852	34110	35,8	34110	0	34110	1	34110	5329,9
34120	4853	34120	44,2	34120	0	34120	1	34120	5329,9
34130	4854	34130	47,4	34130	0	34130	1	34130	5329,9
34140	4855	34140	45,6	34140	0	34140	1	34140	5329,9
34150	4856	34150	35,1	34150	0	34150	1	34150	5329,9
34160	4857	34160	21,5	34160	0	34160	1	34160	5329,9
34170	4858	34170	45,4	34170	0	34170	1	34170	5329,9
34180	4859	34180	35,6	34180	0	34180	1	34180	5329,9
34190	4860	34190	37,9	34190	0	34190	1	34190	5329,9
34200	4861	34200	27,7	34200	0	34200	1	34200	5329,9
34210	4862	34210	32,8	34210	0	34210	1	34210	5329,9
34220	4863	34220	32,5	34220	0	34220	1	34220	5329,9
34230	4864	34230	24,7	34230	0	34230	1	34230	5329,9
34240	4865	34240	22,7	34240	0	34240	1	34240	5329,9
34250	4866	34250	20,3	34250	0	34250	1	34250	5329,9
34260	4867	34260	23	34260	0	34260	1	34260	5329,9
34270	4868	34270	28,4	34270	0	34270	1	34270	5329,9
34280	4869	34280	37,2	34280	0	34280	1	34280	5329,9
34290	4870	34290	38,8	34290	0	34290	1	34290	5329,9
34300	4871	34300	33,5	34300	0	34300	1	34300	5329,9
34310	4872	34310	26,5	34310	0	34310	1	34310	5329,9
34320	4873	34320	28,2	34320	0	34320	1	34320	5329,9
34330	4874	34330	21,3	34330	0	34330	1	34330	5329,9
34340	4875	34340	45,7	34340	0	34340	1	34340	5329,9
34350	4876	34350	22,7	34350	0	34350	1	34350	5329,9
34360	4877	34360	44,3	34360	0	34360	1	34360	5329,9
34370	4878	34370	31,9	34370	0	34370	1	34370	5329,9
34380	4879	34380	28,9	34380	0	34380	1	34380	5329,9
34390	4880	34390	37,7	34390	0	34390	1	34390	5329,9
34400	4881	34400	43	34400	0	34400	1	34400	5329,9
34410	4882	34410	25,6	34410	0	34410	1	34410	5329,9
34420	4883	34420	50,9	34420	0	34420	1	34420	5329,9
34430	4884	34430	38,4	34430	0	34430	1	34430	5329,9
34440	4885	34440	28	34440	0	34440	1	34440	5329,9
34450	4886	34450	42,4	34450	0	34450	1	34450	5329,9
34460	4887	34460	20,2	34460	0	34460	1	34460	5329,9
34470	4888	34470	47,1	34470	0	34470	1	34470	5329,9
34480	4889	34480	43	34480	0	34480	1	34480	5329,9
34490	4890	34490	26,1	34490	0	34490	1	34490	5329,9
34500	4891	34500	44,6	34500	0	34500	1	34500	5329,9
34510	4892	34510	42,5	34510	0	34510	1	34510	5329,9
34520	4893	34520	25,6	34520	0	34520	1	34520	5329,9
34530	4894	34530	46,9	34530	0	34530	1	34530	5329,9
34540	4895	34540	38,1	34540	0	34540	1	34540	5329,9
34550	4896	34550	43,4	34550	0	34550	1	34550	5329,9
34560	4897	34560	38	34560	0	34560	1	34560	5329,9
34570	4898	34570	45	34570	0	34570	1	34570	5329,9
34580	4899	34580	40,7	34580	0	34580	1	34580	5329,9
34590	4900	34590	40,2	34590	0	34590	3	34590	5329,9
34600	4901	34600	42,2	34600	0	34600	1	34600	5329,9
34610	4902	34610	42,4	34610	0	34610	1	34610	5329,9
34620	4903	34620	43,1	34620	0	34620	1	34620	5329,9
34630	4904	34630	27	34630	0	34630	1	34630	5329,9
34640	4905	34640	43,4	34640	0	34640	1	34640	5329,9
34650	4906	34650	26,8	34650	0	34650	1	34650	5329,9
34660	4907	34660	37,6	34660	0	34660	1	34660	5329,9
34670	4908	34670	19,3	34670	0	34670	1	34670	5329,9
34680	4909	34680	22,5	34680	0	34680	1	34680	5329,9
34690	4910	34690	40,8	34690	0	34690	1	34690	5329,9
34700	4911	34700	42,7	34700	0	34700	1	34700	5329,9
34710	4912	34710	33,6	34710	0	34710	1	34710	5329,9
34720	4913	34720	33,1	34720	0	34720	1	34720	5329,9
34730	4914	34730	45,9	34730	0	34730	1	34730	5329,9
34740	4915	34740	35,4	34740	0	34740	1	34740	5329,9
34750	4916	34750	43,4	34750	0	34750	1	34750	5329,9
34760	4917	34760	20,9	34760	0	34760	1	34760	5329,9
34770	4918	34770	35,8	34770	0	34770	1	34770	5329,9
34780	4919	34780	38,9	34780	0	34780	1	34780	5329,9
34790	4920	34790	35,1	34790	0	34790	1	34790	5329,9
34800	4921	34800	26,6	34800	0	34800	1	34800	5329,9
34810	4922	34810	34,4	34810	0	34810	1	34810	5329,9
34820	4923	34820	18,7	34820	0	34820	1	34820	5329,9
34830	4924	34830	22,3	34830	0	34830	1	34830	5329,9
34840	4925	34840	35,8	34840	0	34840	1	34840	5329,9
34850	4926	34850	35,1	34850	0	34850	1	34850	5329,9
34860	4927	34860	33,9	34860	0	34860	1	34860	5329,9
34870	4928	34870	18,5	34870	0	34870	1	34870	5329,9
34880	4929	34880	34,7	34880	0	34880	1	34880	5329,9
34890	4930	34890	39,4	34890	0	34890	1	34890	5329,9
34900	4931	34900	20,1	34900	0	34900	1	34900	5329,9
34910	4932	34910	24,4	34910	0	34910	1	34910	5329,9
34920	4933	34920	31,9	34920	0	34920	1	34920	5329,9
34930	4934	34930	24,2	34930	0	34930	1	34930	5329,9
34940	4935	34940	20,3	34940	0	34940	1	34940	5329,9
34950	4936	34950	36,3	34950	0	34950	1	34950	5329,9
34960	4937	34960	41,1	34960	0	34960	1	34960	5329,9
34970	4938	34970	19,4	34970	0	34970	1	34970	5329,9
34980	4939	34980	22,8	34980	0	34980	1	34980	5329,9
34990	4940	34990	41	34990	0	34990	1	34990	5329,9
35000	4941	35000	23	35000	0	35000	1	35000	5329,9
35010	4942	35010	20	35010	0	35010	1	35010	5329,9
35020	4943	35020	39,1	35020	0	35020	1	35020	5329,9
35030	4944	35030	39,8	35030	0	35030	1	35030	5329,9
35040	4945	35040	39,6	35040	0	35040	1	35040	5329,9
35050	4946	35050	44,9	35050	0	35050	1	35050	5329,9
35060	4947	35060	40,9	35060	0	35060	1	35060	5329,9
35070	4948	35070	47,8	35070	0	35070	1	35070	5329,9
35080	4949	35080	37	35080	0	35080	1	35080	5329,9
35090	4950	35090	36,5	35090	0	35090	1	35090	5329,9
35100	4951	35100	35,1	35100	0	35100	1	35100	5329,9
35110	4952	35110	21,3	35110	0	35110	1	35110	5329,9
35120	4953	35120	44,5	35120	0	35120	1	35120	5329,9
35130	4954	35130	21,2	35130	0	35130	1	35130	5329,9
35140	4955	35140	49,5	35140	0	35140	1	35140	5329,9
35150	4956	35150	40,5	35150	0	35150	1	35150	5329,9
35160	4957	35160	21,9	35160	0	35160	1	35160	5329,9
35170	4958	35170	23,6	35170	0	35170	1	35170	5329,9
35180	4959	35180	34,3	35180	0	35180	1	35180	5329,9
35190	4960	35190	80,2	35190	0	35190	1	35190	5329,9
35200	4961	35200	20	35200	0	35200	1	35200	5329,9
35210	4962	35210	40,6	35210	0	35210	1	35210	5329,9
35220	4963	35220	38,4	35220	0	35220	1	35220	5329,9
35230	4964	35230	22,5	35230	0	35230	1	35230	5329,9
35240	4965	35240	24	35240	0	35240	1	35240	5329,9
35250	4966	35250	29,8	35250	0	35250	1	35250	5329,9
35260	4967	35260	44,2	35260	0	35260	1	35260	5329,9
35270	4968	35270	40,9	35270	0	35270	1	35270	5329,9
35280	4969	35280	23,7	35280	0	35280	1	35280	5329,9
35290	4970	35290	49	35290	0	35290	1	35290	5329,9
35300	4971	35300	32,1	35300	0	35300	1	35300	5329,9
35310	4972	35310	38	35310	0	35310	1	35310	5329,9
35320	4973	35320	43	35320	0	35320	1	35320	5329,9
35330	4974	35330	38,4	35330	0	35330	1	35330	5329,9
35340	4975	35340	37,4	35340	0	35340	1	35340	5329,9
35350	4976	35350	22,1	35350	0	35350	1	35350	5329,9
35360	4977	35360	35,9	35360	0	35360	1	35360	5329,9
35370	4978	35370	40,7	35370	0	35370	1	35370	5329,9
35380	4979	35380	40,4	35380	0	35380	1	35380	5329,9
35390	4980	35390	31,4	35390	0	35390	1	35390	5329,9
35400	4981	35400	23,8	35400	0	35400	1	35400	5329,9
35410	4982	35410	24,3	35410	0	35410	1	35410	5329,9
35420	4983	35420	24,1	35420	0	35420	1	35420	5329,9
35430	4984	35430	25,8	35430	0	35430	1	35430	5329,9
35440	4985	35440	23,8	35440	0	35440	1	35440	5329,9
35450	4986	35450	25,3	35450	0	35450	1	35450	5329,9
35460	4987	35460	23,9	35460	0	35460	1	35460	5329,9
35470	4988	35470	24,7	35470	0	35470	1	35470	5329,9
35480	4989	35480	22,7	35480	0	35480	1	35480	5329,9
35490	4990	35490	22,6	35490	0	35490	1	35490	5329,9
35500	4991	35500	41,1	35500	0	35500	1	35500	5329,9
35510	4992	35510	39,3	35510	0	35510	1	35510	5329,9
35520	4993	35520	21,3	35520	0	35520	1	35520	5329,9
35530	4994	35530	39,8	35530	0	35530	1	35530	5329,9
35540	4995	35540	42,8	35540	0	35540	1	35540	5329,9
35550	4996	35550	52,3	35550	0	35550	1	35550	5329,9
35560	4997	35560	54	35560	0	35560	1	35560	5329,9
35570	4998	35570	48,5	35570	0	35570	1	35570	5329,9
35580	4999	35580	50,5	35580	0	35580	1	35580	5329,9
35590	5000	35590	44,5	35590	0	35590	3	35590	5329,9
35600	5001	35600	64,3	35600	0	35600	1	35600	5329,9
35610	5002	35610	39,8	35610	0	35610	1	35610	5329,9
35620	5003	35620	40,7	35620	0	35620	1	35620	5329,9
35630	5004	35630	43,9	35630	0	35630	1	35630	5329,9
35640	5005	35640	37,8	35640	0	35640	1	35640	5329,9
35650	5006	35650	36,8	35650	0	35650	1	35650	5329,9
35660	5007	35660	41,6	35660	0	35660	1	35660	5329,9
35670	5008	35670	41	35670	0	35670	3	35670	5329,9
35680	5009	35680	56,6	35680	0	35680	1	35680	5329,9
35690	5010	35690	43,8	35690	0	35690	1	35690	5329,9
35700	5011	35700	42,6	35700	0	35700	1	35700	5329,9
35710	5012	35710	40,9	35710	0	35710	1	35710	5329,9
35720	5013	35720	33,5	35720	0	35720	3	35720	5329,9
35730	5014	35730	55,8	35730	0	35730	1	35730	5329,9
35740	5015	35740	41,1	35740	0	35740	1	35740	5329,9
35750	5016	35750	44,4	35750	0	35750	1	35750	5329,9
35760	5017	35760	40	35760	0	35760	1	35760	5329,9
35770	5018	35770	43,5	35770	0	35770	1	35770	5329,9
35780	5019	35780	42,1	35780	0	35780	1	35780	5329,9
35790	5020	35790	42,6	35790	0	35790	1	35790	5329,9
35800	5021	35800	40,6	35800	0	35800	1	35800	5329,9
35810	5022	35810	49	35810	0	35810	1	35810	5329,9
35820	5023	35820	49	35820	0	35820	1	35820	5329,9
35830	5024	35830	42,4	35830	0	35830	1	35830	5329,9
35840	5025	35840	56,6	35840	0	35840	1	35840	5329,9
35850	5026	35850	42,5	35850	0	35850	1	35850	5329,9
35860	5027	35860	45	35860	0	35860	1	35860	5329,9
35870	5028	35870	40,6	35870	0	35870	1	35870	5329,9
35880	5029	35880	43,3	35880	0	35880	1	35880	5329,9
35890	5030	35890	48,6	35890	0	35890	1	35890	5329,9
35900	5031	35900	43,2	35900	0	35900	1	35900	5329,9
35910	5032	35910	39,9	35910	0	35910	1	35910	5329,9
35920	5033	35920	40	35920	0	35920	1	35920	5329,9
35930	5034	35930	43	35930	0	35930	1	35930	5329,9
35940	5035	35940	40,5	35940	0	35940	1	35940	5329,9
35950	5036	35950	37	35950	0	35950	1	35950	5329,9
35960	5037	35960	47	35960	0	35960	1	35960	5329,9
35970	5038	35970	41,7	35970	0	35970	1	35970	5329,9
35980	5039	35980	43,2	35980	0	35980	1	35980	5329,9
35990	5040	35990	40,9	35990	0	35990	1	35990	5329,9
36000	5041	36000	45,4	36000	0	36000	1	36000	5329,9
36010	5042	36010	42,3	36010	0	36010	1	36010	5329,9
36020	5043	36020	41,9	36020	0	36020	1	36020	5329,9
36030	5044	36030	39,9	36030	0	36030	1	36030	5329,9
36040	5045	36040	40,9	36040	0	36040	1	36040	5329,9
36050	5046	36050	46,6	36050	0	36050	1	36050	5329,9
36060	5047	36060	46,6	36060	0	36060	1	36060	5329,9
36070	5048	36070	44,3	36070	0	36070	1	36070	5329,9
36080	5049	36080	43,1	36080	0	36080	1	36080	5329,9
36090	5050	36090	43,7	36090	0	36090	1	36090	5329,9
36100	5051	36100	41,4	36100	0	36100	1	36100	5329,9
36110	5052	36110	44,4	36110	0	36110	1	36110	5329,9
36120	5053	36120	48,9	36120	0	36120	1	36120	5329,9
36130	5054	36130	47,7	36130	0	36130	1	36130	5329,9
36140	5055	36140	46	36140	0	36140	1	36140	5329,9
36150	5056	36150	40,2	36150	0	36150	1	36150	5329,9
36160	5057	36160	26,7	36160	0	36160	1	36160	5329,9
36170	5058	36170	59	36170	0	36170	1	36170	5329,9
36180	5059	36180	40,8	36180	0	36180	1	36180	5329,9
36190	5060	36190	53,2	36190	0	36190	1	36190	5329,9
36200	5061	36200	43,1	36200	0	36200	1	36200	5329,9
36210	5062	36210	47	36210	0	36210	1	36210	5329,9
36220	5063	36220	45,7	36220	0	36220	1	36220	5329,9
36230	5064	36230	42,2	36230	0	36230	1	36230	5329,9
36240	5065	36240	33,3	36240	0	36240	1	36240	5329,9
36250	5066	36250	40,5	36250	0	36250	1	36250	5329,9
36260	5067	36260	52,1	36260	0	36260	1	36260	5329,9
36270	5068	36270	30,5	36270	0	36270	1	36270	5329,9
